sample_id,image_id,class_name,image_label,label,image_path,mask_paths,mask_path,split,height,width,image_area,gt_area,gt_area_ratio,mask_quartile
authentic__3895,3895,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3895.png,,,train,516,512,264192,0,0.0,
authentic__38953,38953,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/38953.png,,,train,511,506,258566,0,0.0,
authentic__38979,38979,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/38979.png,,,train,666,1000,666000,0,0.0,
authentic__39007,39007,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39007.png,,,train,1200,1600,1920000,0,0.0,
authentic__39015,39015,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39015.png,,,train,256,256,65536,0,0.0,
authentic__39078,39078,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39078.png,,,train,360,360,129600,0,0.0,
authentic__39097,39097,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39097.png,,,train,83,666,55278,0,0.0,
authentic__39156,39156,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39156.png,,,train,187,1676,313412,0,0.0,
authentic__39162,39162,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39162.png,,,train,512,669,342528,0,0.0,
authentic__39245,39245,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39245.png,,,train,666,1000,666000,0,0.0,
authentic__3933,3933,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3933.png,,,train,1024,1024,1048576,0,0.0,
authentic__39338,39338,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39338.png,,,train,1200,1600,1920000,0,0.0,
authentic__3934,3934,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3934.png,,,train,256,256,65536,0,0.0,
authentic__39341,39341,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39341.png,,,train,81,418,33858,0,0.0,
authentic__39397,39397,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39397.png,,,train,512,699,357888,0,0.0,
authentic__39486,39486,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39486.png,,,train,1024,1024,1048576,0,0.0,
authentic__39573,39573,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39573.png,,,train,360,360,129600,0,0.0,
authentic__39579,39579,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39579.png,,,train,666,1000,666000,0,0.0,
authentic__3958,3958,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3958.png,,,train,311,341,106051,0,0.0,
authentic__39620,39620,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39620.png,,,train,666,1000,666000,0,0.0,
authentic__39638,39638,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39638.png,,,train,256,256,65536,0,0.0,
authentic__39702,39702,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39702.png,,,train,256,320,81920,0,0.0,
authentic__39728,39728,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39728.png,,,train,1024,1280,1310720,0,0.0,
authentic__39740,39740,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39740.png,,,train,106,466,49396,0,0.0,
authentic__39795,39795,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39795.png,,,train,666,1000,666000,0,0.0,
authentic__39831,39831,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39831.png,,,train,3888,2592,10077696,0,0.0,
authentic__3991,3991,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/3991.png,,,train,586,460,269560,0,0.0,
authentic__39917,39917,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/39917.png,,,train,2592,3888,10077696,0,0.0,
authentic__40000,40000,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40000.png,,,train,256,256,65536,0,0.0,
authentic__40017,40017,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40017.png,,,train,512,572,292864,0,0.0,
authentic__40022,40022,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40022.png,,,train,666,1000,666000,0,0.0,
authentic__4011,4011,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4011.png,,,train,1200,1600,1920000,0,0.0,
authentic__40191,40191,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40191.png,,,train,256,320,81920,0,0.0,
authentic__40215,40215,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40215.png,,,train,1200,1600,1920000,0,0.0,
authentic__40250,40250,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40250.png,,,train,1200,1600,1920000,0,0.0,
authentic__40279,40279,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40279.png,,,train,1200,1600,1920000,0,0.0,
authentic__4028,4028,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4028.png,,,train,256,256,65536,0,0.0,
authentic__40303,40303,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40303.png,,,train,520,696,361920,0,0.0,
authentic__40315,40315,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40315.png,,,train,560,600,336000,0,0.0,
authentic__40354,40354,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40354.png,,,train,105,541,56805,0,0.0,
authentic__40364,40364,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40364.png,,,train,2592,3888,10077696,0,0.0,
authentic__40372,40372,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40372.png,,,train,1912,2568,4910016,0,0.0,
authentic__40442,40442,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40442.png,,,train,256,256,65536,0,0.0,
authentic__40450,40450,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40450.png,,,train,512,526,269312,0,0.0,
authentic__40478,40478,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40478.png,,,train,256,256,65536,0,0.0,
authentic__40494,40494,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40494.png,,,train,256,320,81920,0,0.0,
authentic__40559,40559,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40559.png,,,train,666,1000,666000,0,0.0,
authentic__4057,4057,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4057.png,,,train,1912,2568,4910016,0,0.0,
authentic__40656,40656,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40656.png,,,train,256,256,65536,0,0.0,
authentic__40678,40678,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40678.png,,,train,256,256,65536,0,0.0,
authentic__40684,40684,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40684.png,,,train,169,526,88894,0,0.0,
authentic__40718,40718,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40718.png,,,train,520,696,361920,0,0.0,
authentic__40782,40782,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40782.png,,,train,123,370,45510,0,0.0,
authentic__40803,40803,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40803.png,,,train,666,1000,666000,0,0.0,
authentic__40823,40823,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40823.png,,,train,666,1000,666000,0,0.0,
authentic__40835,40835,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40835.png,,,train,1912,2568,4910016,0,0.0,
authentic__40859,40859,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40859.png,,,train,1200,1600,1920000,0,0.0,
authentic__4087,4087,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4087.png,,,train,1731,1772,3067332,0,0.0,
authentic__40938,40938,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40938.png,,,train,256,256,65536,0,0.0,
authentic__40949,40949,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40949.png,,,train,512,650,332800,0,0.0,
authentic__40960,40960,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40960.png,,,train,256,256,65536,0,0.0,
authentic__40994,40994,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/40994.png,,,train,512,514,263168,0,0.0,
authentic__41001,41001,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41001.png,,,train,512,512,262144,0,0.0,
authentic__41011,41011,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41011.png,,,train,360,360,129600,0,0.0,
authentic__41043,41043,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41043.png,,,train,666,1000,666000,0,0.0,
authentic__41073,41073,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41073.png,,,train,360,360,129600,0,0.0,
authentic__41079,41079,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41079.png,,,train,1024,1024,1048576,0,0.0,
authentic__41090,41090,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41090.png,,,train,666,1000,666000,0,0.0,
authentic__41125,41125,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41125.png,,,train,666,1000,666000,0,0.0,
authentic__41142,41142,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41142.png,,,train,1912,2568,4910016,0,0.0,
authentic__41201,41201,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41201.png,,,train,160,543,86880,0,0.0,
authentic__41227,41227,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41227.png,,,train,1200,1600,1920000,0,0.0,
authentic__41284,41284,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41284.png,,,train,220,259,56980,0,0.0,
authentic__4129,4129,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/4129.png,,,train,512,629,322048,0,0.0,
authentic__41295,41295,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41295.png,,,train,666,1000,666000,0,0.0,
authentic__41322,41322,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41322.png,,,train,1912,2568,4910016,0,0.0,
authentic__41462,41462,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41462.png,,,train,1200,1600,1920000,0,0.0,
authentic__41484,41484,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41484.png,,,train,256,256,65536,0,0.0,
authentic__41499,41499,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41499.png,,,train,3888,2592,10077696,0,0.0,
authentic__41553,41553,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41553.png,,,train,1912,2568,4910016,0,0.0,
authentic__41565,41565,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41565.png,,,train,1912,2568,4910016,0,0.0,
authentic__41583,41583,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41583.png,,,train,512,640,327680,0,0.0,
authentic__41585,41585,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41585.png,,,train,360,360,129600,0,0.0,
authentic__41625,41625,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41625.png,,,train,256,256,65536,0,0.0,
authentic__41629,41629,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41629.png,,,train,256,256,65536,0,0.0,
authentic__41696,41696,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41696.png,,,train,666,1000,666000,0,0.0,
authentic__41702,41702,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41702.png,,,train,256,320,81920,0,0.0,
authentic__41719,41719,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41719.png,,,train,520,696,361920,0,0.0,
authentic__41726,41726,authentic,0,0,/kaggle/input/competitions/recodai-luc-scientific-image-forgery-detection/train_images/authentic/41726.png,,,train,360,360,129600,0,0.0,
