mask_file,mask_stem,mask_shape,mask_dtype,mask_min,mask_max,mask_unique_count,mask_unique_preview,nonzero_pixels,total_pixels,mask_area_ratio
29593.npy,29593,"(2, 512, 675)",uint8,0.0,1.0,2,"[0, 1]",8484,691200,0.012274305555555556
29605.npy,29605,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",3752,163840,0.022900390625
29607.npy,29607,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",2434,81920,0.0297119140625
2961.npy,2961,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",54772,666000,0.08224024024024024
2966.npy,2966,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",192,65536,0.0029296875
29663.npy,29663,"(512, 689)",uint8,0.0,1.0,2,"[0, 1]",3466,352768,0.009825154208998549
29668.npy,29668,"(216, 569)",uint8,0.0,1.0,2,"[0, 1]",35028,122904,0.28500292911540714
29671.npy,29671,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",4281,361920,0.011828580901856765
29675.npy,29675,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",57206,666000,0.0858948948948949
29679.npy,29679,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",624,65536,0.009521484375
29689.npy,29689,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",21082,3840000,0.005490104166666667
29736.npy,29736,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",51680,666000,0.0775975975975976
29770.npy,29770,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3447,361920,0.00952420424403183
29793.npy,29793,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",71282,4910016,0.01451767163284193
29797.npy,29797,"(81, 547)",uint8,0.0,1.0,2,"[0, 1]",6738,44307,0.15207529284311733
298.npy,298,"(82, 571)",uint8,0.0,1.0,2,"[0, 1]",6900,46822,0.14736662252787153
29876.npy,29876,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",17168,723840,0.023717948717948717
29894.npy,29894,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",6248,361920,0.017263483642793988
29899.npy,29899,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",99998,1332000,0.07507357357357357
29912.npy,29912,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",74728,666000,0.11220420420420421
29935.npy,29935,"(67, 396)",uint8,0.0,1.0,2,"[0, 1]",3100,26532,0.11684004221317654
29988.npy,29988,"(192, 1129)",uint8,0.0,1.0,2,"[0, 1]",8712,216768,0.040190434012400356
30015.npy,30015,"(65, 1181)",uint8,0.0,1.0,2,"[0, 1]",4542,76765,0.05916758939620921
30023.npy,30023,"(2, 1415, 1878)",uint8,0.0,1.0,2,"[0, 1]",9704,5314740,0.0018258654233320915
30040.npy,30040,"(512, 513)",uint8,0.0,1.0,2,"[0, 1]",48002,262656,0.18275615253411306
30045.npy,30045,"(512, 597)",uint8,0.0,1.0,2,"[0, 1]",28329,305664,0.0926801978643216
30050.npy,30050,"(704, 204)",uint8,0.0,1.0,2,"[0, 1]",6958,143616,0.04844864081996435
30060.npy,30060,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",56924,666000,0.08547147147147147
30100.npy,30100,"(171, 876)",uint8,0.0,1.0,2,"[0, 1]",13242,149796,0.08840022430505487
30191.npy,30191,"(512, 545)",uint8,0.0,1.0,2,"[0, 1]",1336,279040,0.004787844036697248
30217.npy,30217,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",74656,666000,0.1120960960960961
30232.npy,30232,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",636,65536,0.00970458984375
30235.npy,30235,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3290,1920000,0.0017135416666666666
30283.npy,30283,"(512, 687)",uint8,0.0,1.0,2,"[0, 1]",22078,351744,0.06276723981077147
30297.npy,30297,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",4236,361920,0.011704244031830239
30298.npy,30298,"(2, 514, 512)",uint8,0.0,1.0,2,"[0, 1]",839,526336,0.0015940387889105058
30307.npy,30307,"(159, 1306)",uint8,0.0,1.0,2,"[0, 1]",15214,207654,0.07326610611883229
30308.npy,30308,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1657,524288,0.0031604766845703125
30340.npy,30340,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",4270,196608,0.021718343098958332
30344.npy,30344,"(512, 777)",uint8,0.0,1.0,2,"[0, 1]",7391,397824,0.018578567406692406
30354.npy,30354,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",29631,4910016,0.006034807218550815
30389.npy,30389,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",409,131072,0.00312042236328125
30408.npy,30408,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",275,65536,0.0041961669921875
30419.npy,30419,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",15854,5760000,0.0027524305555555557
30476.npy,30476,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",112878,1332000,0.08474324324324324
30494.npy,30494,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",40876,5760000,0.007096527777777778
30503.npy,30503,"(2, 512, 515)",uint8,0.0,1.0,2,"[0, 1]",13464,527360,0.02553094660194175
30572.npy,30572,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",868,131072,0.006622314453125
30587.npy,30587,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10890,5760000,0.001890625
30614.npy,30614,"(512, 513)",uint8,0.0,1.0,2,"[0, 1]",32036,262656,0.1219694200779727
3062.npy,3062,"(2, 512, 687)",uint8,0.0,1.0,2,"[0, 1]",915,703488,0.001300661844978166
30624.npy,30624,"(3, 526, 669)",uint8,0.0,1.0,2,"[0, 1]",5938,1055682,0.005624799892391837
30629.npy,30629,"(379, 470)",uint8,0.0,1.0,2,"[0, 1]",7038,178130,0.03951046988154718
30634.npy,30634,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",29457,4910016,0.005999369452156572
30649.npy,30649,"(131, 1329)",uint8,0.0,1.0,2,"[0, 1]",16398,174099,0.094187789705857
30715.npy,30715,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",35439,4910016,0.007217695420951785
30716.npy,30716,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",2238,524288,0.004268646240234375
3073.npy,3073,"(2, 512, 583)",uint8,0.0,1.0,2,"[0, 1]",21084,596992,0.03531705617495712
30748.npy,30748,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",43241,666000,0.06492642642642643
3087.npy,3087,"(212, 1083)",uint8,0.0,1.0,2,"[0, 1]",17418,229596,0.07586369100506977
30871.npy,30871,"(2, 512, 729)",uint8,0.0,1.0,2,"[0, 1]",4399,746496,0.005892864797668039
30881.npy,30881,"(516, 529)",uint8,0.0,1.0,2,"[0, 1]",1029,272964,0.0037697278762034553
30883.npy,30883,"(739, 639)",uint8,0.0,1.0,2,"[0, 1]",766,472221,0.0016221218454918354
30909.npy,30909,"(3, 340, 355)",uint8,0.0,1.0,2,"[0, 1]",1703,362100,0.0047031206848936755
30914.npy,30914,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",1938,1920000,0.001009375
30917.npy,30917,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",12408,1085760,0.011427939876215739
30923.npy,30923,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",20408,4910016,0.004156401934331783
30931.npy,30931,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4002,1920000,0.002084375
30950.npy,30950,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",59946,666000,0.090009009009009
30996.npy,30996,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",554222,10077696,0.05499491153533506
31040.npy,31040,"(135, 1443)",uint8,0.0,1.0,2,"[0, 1]",30488,194805,0.15650522317188983
31077.npy,31077,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",709,131072,0.00540924072265625
31086.npy,31086,"(287, 1440)",uint8,0.0,1.0,2,"[0, 1]",48114,413280,0.1164198606271777
31089.npy,31089,"(589, 1106)",uint8,0.0,1.0,2,"[0, 1]",112558,651434,0.17278496363407497
31098.npy,31098,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",409,65536,0.0062408447265625
3110.npy,3110,"(167, 941)",uint8,0.0,1.0,2,"[0, 1]",13108,157147,0.08341234640177668
31156.npy,31156,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",9842,2097152,0.004693031311035156
31168.npy,31168,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",693,131072,0.00528717041015625
31186.npy,31186,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",886,129600,0.0068364197530864194
31188.npy,31188,"(2, 504, 655)",uint8,0.0,1.0,2,"[0, 1]",25908,660240,0.039240276263177026
31218.npy,31218,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",407,81920,0.00496826171875
31222.npy,31222,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5222,129600,0.04029320987654321
31232.npy,31232,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",565,81920,0.00689697265625
31245.npy,31245,"(1867, 920)",uint8,0.0,1.0,2,"[0, 1]",16188,1717640,0.009424559279010735
3125.npy,3125,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",218,65536,0.003326416015625
31262.npy,31262,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11698,3840000,0.003046354166666667
31301.npy,31301,"(213, 367)",uint8,0.0,1.0,2,"[0, 1]",3238,78171,0.04142201072008801
31313.npy,31313,"(2, 563, 1917)",uint8,0.0,1.0,2,"[0, 1]",84266,2158542,0.03903838794890255
31329.npy,31329,"(571, 390)",uint8,0.0,1.0,2,"[0, 1]",4914,222690,0.022066549912434327
31330.npy,31330,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4938,1920000,0.002571875
31336.npy,31336,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",39500,4910016,0.008044780302141582
31354.npy,31354,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",543,131072,0.00414276123046875
31405.npy,31405,"(98, 790)",uint8,0.0,1.0,2,"[0, 1]",4998,77420,0.06455696202531645
31425.npy,31425,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",1153092,20155392,0.05721010040390184
31465.npy,31465,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",41822,5760000,0.007260763888888889
31468.npy,31468,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",45396,666000,0.06816216216216216
31476.npy,31476,"(151, 1660)",uint8,0.0,1.0,2,"[0, 1]",11956,250660,0.04769807707651799
31540.npy,31540,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",39986,666000,0.06003903903903904
3159.npy,3159,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",80586,666000,0.121
3167.npy,3167,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",148799,666000,0.22342192192192192
31725.npy,31725,"(538, 381)",uint8,0.0,1.0,2,"[0, 1]",4738,204978,0.02311467572129692
31783.npy,31783,"(85, 549)",uint8,0.0,1.0,2,"[0, 1]",2410,46665,0.05164470159648559
31803.npy,31803,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10752,1920000,0.0056
31812.npy,31812,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3884,1920000,0.002022916666666667
31826.npy,31826,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",24679,666000,0.03705555555555556
31834.npy,31834,"(106, 717)",uint8,0.0,1.0,2,"[0, 1]",2826,76002,0.03718323202021
31864.npy,31864,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",54076,666000,0.08119519519519519
31891.npy,31891,"(123, 612)",uint8,0.0,1.0,2,"[0, 1]",4506,75276,0.05985971624422127
31893.npy,31893,"(3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",201595,10077696,0.02000407632855764
31907.npy,31907,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",139,65536,0.0021209716796875
31942.npy,31942,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",705,131072,0.00537872314453125
31956.npy,31956,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",5786,129600,0.04464506172839506
3197.npy,3197,"(2, 2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",850948,20155392,0.04221937236447696
31979.npy,31979,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",80432,666000,0.12076876876876877
32011.npy,32011,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",12455,1920000,0.006486979166666667
32013.npy,32013,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2217,361920,0.006125663129973475
32018.npy,32018,"(909, 898)",uint8,0.0,1.0,2,"[0, 1]",3965,816282,0.004857389970622897
32023.npy,32023,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",59670,666000,0.0895945945945946
32053.npy,32053,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6953,3840000,0.0018106770833333334
32061.npy,32061,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",11082,1048576,0.010568618774414062
32139.npy,32139,"(2, 360, 360)",uint8,0.0,1.0,2,"[0, 1]",13677,259200,0.052766203703703704
32146.npy,32146,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3140,3840000,0.0008177083333333334
32154.npy,32154,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",534,131072,0.0040740966796875
32162.npy,32162,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",7201,129600,0.05556327160493827
32170.npy,32170,"(2, 512, 518)",uint8,0.0,1.0,2,"[0, 1]",5470,530432,0.010312349179536679
32196.npy,32196,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",19304,1085760,0.017779251399941055
32201.npy,32201,"(212, 1083)",uint8,0.0,1.0,2,"[0, 1]",14042,229596,0.061159602083659996
32220.npy,32220,"(512, 691)",uint8,0.0,1.0,2,"[0, 1]",5444,353792,0.015387572358900144
32222.npy,32222,"(2, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",395,131072,0.00301361083984375
32259.npy,32259,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",2874,129600,0.022175925925925925
3228.npy,3228,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",730224,10077696,0.07245941929583904
32293.npy,32293,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",116525,666000,0.17496246246246247
32317.npy,32317,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",26024,5760000,0.0045180555555555555
32383.npy,32383,"(3, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",14574,786432,0.01853179931640625
32393.npy,32393,"(1028, 1384)",uint8,0.0,1.0,2,"[0, 1]",2272,1422752,0.0015969051528305707
32398.npy,32398,"(2, 3888, 2592)",uint8,0.0,1.0,2,"[0, 1]",800733,20155392,0.03972797949055022
32428.npy,32428,"(3, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",41824,3145728,0.013295491536458334
32470.npy,32470,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",61274,666000,0.092003003003003
32486.npy,32486,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",444,361920,0.001226790450928382
32493.npy,32493,"(512, 514)",uint8,0.0,1.0,2,"[0, 1]",4512,263168,0.017144941634241247
32535.npy,32535,"(404, 447)",uint8,0.0,1.0,2,"[0, 1]",4310,180588,0.023866480607792322
32575.npy,32575,"(116, 444)",uint8,0.0,1.0,2,"[0, 1]",23468,51504,0.4556539297918608
3260.npy,3260,"(1867, 920)",uint8,0.0,1.0,2,"[0, 1]",19096,1717640,0.011117579935260007
32662.npy,32662,"(644, 577)",uint8,0.0,1.0,2,"[0, 1]",24322,371588,0.0654542127302281
32714.npy,32714,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5972,1920000,0.0031104166666666667
32722.npy,32722,"(470, 945)",uint8,0.0,1.0,2,"[0, 1]",11785,444150,0.026533828661488235
32818.npy,32818,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",105149,1048576,0.10027790069580078
32845.npy,32845,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",64746,666000,0.09721621621621622
32880.npy,32880,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",4612,524288,0.00879669189453125
32883.npy,32883,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",128075,1332000,0.0961524024024024
32884.npy,32884,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",2342,129600,0.018070987654320986
32920.npy,32920,"(2, 512, 619)",uint8,0.0,1.0,2,"[0, 1]",23444,633856,0.036986318659127625
32931.npy,32931,"(2, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",1717,524288,0.0032749176025390625
32934.npy,32934,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",11408,5760000,0.0019805555555555557
32945.npy,32945,"(348, 271)",uint8,0.0,1.0,2,"[0, 1]",398,94308,0.004220214615939263
32973.npy,32973,"(121, 467)",uint8,0.0,1.0,2,"[0, 1]",19874,56507,0.35170863786787476
32979.npy,32979,"(488, 586)",uint8,0.0,1.0,2,"[0, 1]",8004,285968,0.027989145638672858
32989.npy,32989,"(144, 794)",uint8,0.0,1.0,2,"[0, 1]",19220,114336,0.16810103554436048
330.npy,330,"(314, 418)",uint8,0.0,1.0,2,"[0, 1]",1081,131252,0.008236064974248012
33041.npy,33041,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",3092,129600,0.023858024691358025
33053.npy,33053,"(215, 483)",uint8,0.0,1.0,2,"[0, 1]",15496,103845,0.1492223987673937
33057.npy,33057,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",35300,4910016,0.007189385940901211
33064.npy,33064,"(360, 360)",uint8,0.0,1.0,2,"[0, 1]",3287,129600,0.025362654320987655
33071.npy,33071,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",1722,81920,0.0210205078125
33119.npy,33119,"(512, 542)",uint8,0.0,1.0,2,"[0, 1]",9578,277504,0.03451481780442804
33127.npy,33127,"(3, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",10976,1085760,0.010109048040082523
33160.npy,33160,"(256, 320)",uint8,0.0,1.0,2,"[0, 1]",4847,81920,0.05916748046875
3318.npy,3318,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",52579,666000,0.07894744744744744
33199.npy,33199,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",50694,666000,0.07611711711711712
33205.npy,33205,"(1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",917,1048576,0.0008745193481445312
33235.npy,33235,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",11276,2097152,0.0053768157958984375
33256.npy,33256,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",67339,666000,0.10110960960960962
33266.npy,33266,"(3, 512, 512)",uint8,0.0,1.0,2,"[0, 1]",3074,786432,0.003908793131510417
33273.npy,33273,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",42288,666000,0.06349549549549549
33287.npy,33287,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",4505,1920000,0.0023463541666666667
33295.npy,33295,"(365, 483)",uint8,0.0,1.0,2,"[0, 1]",14994,176295,0.08505062537224538
33296.npy,33296,"(302, 518)",uint8,0.0,1.0,2,"[0, 1]",15570,156436,0.09952952005932138
33304.npy,33304,"(167, 779)",uint8,0.0,1.0,2,"[0, 1]",20324,130093,0.1562266993612262
33319.npy,33319,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",10562,3840000,0.0027505208333333336
33340.npy,33340,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",5443,1920000,0.0028348958333333334
33343.npy,33343,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",52511,666000,0.07884534534534535
3339.npy,3339,"(2, 1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",122866,9820032,0.01251177185573326
33392.npy,33392,"(2, 687, 712)",uint8,0.0,1.0,2,"[0, 1]",12603,978288,0.012882709386193023
33397.npy,33397,"(512, 683)",uint8,0.0,1.0,2,"[0, 1]",41187,349696,0.117779442715959
33474.npy,33474,"(512, 512)",uint8,0.0,1.0,2,"[0, 1]",911,262144,0.003475189208984375
33513.npy,33513,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",30680,5760000,0.005326388888888889
33580.npy,33580,"(68, 657)",uint8,0.0,1.0,2,"[0, 1]",17563,44676,0.3931193481958994
33588.npy,33588,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",123266,1332000,0.09254204204204204
33618.npy,33618,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",2926,361920,0.008084659593280284
3367.npy,3367,"(2, 1024, 1280)",uint8,0.0,1.0,2,"[0, 1]",7537,2621440,0.0028751373291015627
33686.npy,33686,"(204, 1662)",uint8,0.0,1.0,2,"[0, 1]",34382,339048,0.10140747032868502
33689.npy,33689,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",559,65536,0.0085296630859375
3371.npy,3371,"(3, 900, 900)",uint8,0.0,1.0,2,"[0, 1]",17694,2430000,0.007281481481481482
33735.npy,33735,"(104, 419)",uint8,0.0,1.0,2,"[0, 1]",5694,43576,0.13066825775656324
33772.npy,33772,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",60778,666000,0.09125825825825826
33778.npy,33778,"(3, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",17196,5760000,0.0029854166666666666
33791.npy,33791,"(2, 692, 680)",uint8,0.0,1.0,2,"[0, 1]",1758,941120,0.0018679870792247535
33877.npy,33877,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",7008,3840000,0.001825
33878.npy,33878,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",99973,1332000,0.07505480480480481
33898.npy,33898,"(3, 256, 256)",uint8,0.0,1.0,2,"[0, 1]",4598,196608,0.023386637369791668
339.npy,339,"(220, 821)",uint8,0.0,1.0,2,"[0, 1]",56106,180620,0.3106300520429631
33928.npy,33928,"(177, 712)",uint8,0.0,1.0,2,"[0, 1]",8234,126024,0.06533676125182505
3394.npy,3394,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",106386,4910016,0.02166713917021859
33949.npy,33949,"(96, 442)",uint8,0.0,1.0,2,"[0, 1]",16498,42432,0.3888103318250377
33968.npy,33968,"(1912, 2568)",uint8,0.0,1.0,2,"[0, 1]",65526,4910016,0.013345374027294412
33985.npy,33985,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",114318,1332000,0.08582432432432432
34005.npy,34005,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",823,65536,0.0125579833984375
3402.npy,3402,"(142, 353)",uint8,0.0,1.0,2,"[0, 1]",12534,50126,0.2500498743167219
34027.npy,34027,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",7155,2097152,0.0034117698669433594
34035.npy,34035,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",102342,666000,0.15366666666666667
34036.npy,34036,"(270, 750)",uint8,0.0,1.0,2,"[0, 1]",20106,202500,0.09928888888888888
34103.npy,34103,"(512, 550)",uint8,0.0,1.0,2,"[0, 1]",8510,281600,0.030220170454545454
34132.npy,34132,"(313, 474)",uint8,0.0,1.0,2,"[0, 1]",3154,148362,0.02125881290357369
34171.npy,34171,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",79047,1332000,0.059344594594594596
34174.npy,34174,"(2, 512, 759)",uint8,0.0,1.0,2,"[0, 1]",7753,777216,0.009975347908432148
34211.npy,34211,"(94, 366)",uint8,0.0,1.0,2,"[0, 1]",4136,34404,0.12021857923497267
34237.npy,34237,"(185, 708)",uint8,0.0,1.0,2,"[0, 1]",27740,130980,0.21178805924568636
34255.npy,34255,"(461, 118)",uint8,0.0,1.0,2,"[0, 1]",3308,54398,0.06081105923011875
34265.npy,34265,"(2, 666, 1000)",uint8,0.0,1.0,2,"[0, 1]",109988,1332000,0.08257357357357357
34295.npy,34295,"(105, 1255)",uint8,0.0,1.0,2,"[0, 1]",10812,131775,0.08204894706886738
34306.npy,34306,"(119, 604)",uint8,0.0,1.0,2,"[0, 1]",6838,71876,0.09513606767210195
34317.npy,34317,"(2, 512, 513)",uint8,0.0,1.0,2,"[0, 1]",276,525312,0.0005254020467836257
34319.npy,34319,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",3618,3840000,0.0009421875
34367.npy,34367,"(2, 174, 1037)",uint8,0.0,1.0,2,"[0, 1]",13428,360876,0.037209456987995874
34383.npy,34383,"(2, 828, 535)",uint8,0.0,1.0,2,"[0, 1]",3790,885960,0.00427784550092555
34415.npy,34415,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",97065,666000,0.14574324324324325
34526.npy,34526,"(186, 875)",uint8,0.0,1.0,2,"[0, 1]",19318,162750,0.1186973886328725
34527.npy,34527,"(512, 724)",uint8,0.0,1.0,2,"[0, 1]",58219,370688,0.15705660825276244
34528.npy,34528,"(256, 256)",uint8,0.0,1.0,2,"[0, 1]",522,65536,0.007965087890625
34572.npy,34572,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3288,361920,0.009084880636604774
34597.npy,34597,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",56030,666000,0.08412912912912913
346.npy,346,"(520, 696)",uint8,0.0,1.0,2,"[0, 1]",3719,361920,0.010275751547303272
34672.npy,34672,"(123, 736)",uint8,0.0,1.0,2,"[0, 1]",10210,90528,0.11278278543655001
34744.npy,34744,"(2592, 3888)",uint8,0.0,1.0,2,"[0, 1]",459117,10077696,0.045557734625057154
34769.npy,34769,"(498, 246)",uint8,0.0,1.0,2,"[0, 1]",4900,122508,0.03999738792568649
34824.npy,34824,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",13961,3840000,0.003635677083333333
3483.npy,3483,"(2, 1024, 1024)",uint8,0.0,1.0,2,"[0, 1]",4256,2097152,0.0020294189453125
34842.npy,34842,"(2, 520, 696)",uint8,0.0,1.0,2,"[0, 1]",5009,723840,0.006920037577365164
34845.npy,34845,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",2586,3840000,0.0006734375
34869.npy,34869,"(159, 428)",uint8,0.0,1.0,2,"[0, 1]",6066,68052,0.08913771821548228
34873.npy,34873,"(666, 1000)",uint8,0.0,1.0,2,"[0, 1]",37755,666000,0.056689189189189186
34883.npy,34883,"(266, 185)",uint8,0.0,1.0,2,"[0, 1]",5008,49210,0.10176793334688071
34908.npy,34908,"(2, 256, 320)",uint8,0.0,1.0,2,"[0, 1]",953,163840,0.005816650390625
34914.npy,34914,"(512, 740)",uint8,0.0,1.0,2,"[0, 1]",12757,378880,0.03367029138513514
34992.npy,34992,"(550, 512)",uint8,0.0,1.0,2,"[0, 1]",6085,281600,0.021608664772727274
350.npy,350,"(192, 1129)",uint8,0.0,1.0,2,"[0, 1]",7008,216768,0.032329495128432244
35018.npy,35018,"(2, 1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",9848,3840000,0.002564583333333333
35035.npy,35035,"(100, 686)",uint8,0.0,1.0,2,"[0, 1]",4768,68600,0.06950437317784257
35038.npy,35038,"(1200, 1600)",uint8,0.0,1.0,2,"[0, 1]",6020,1920000,0.0031354166666666666
35068.npy,35068,"(194, 887)",uint8,0.0,1.0,2,"[0, 1]",7392,172078,0.04295726356652216
